,Artist,norm_updated_2
720,LaVern Baker,0.00028417108794726113
721,Lee Hazlewood,0.00015478055245235
722,Albert Ayler,0.00510720515191355
723,Jo Stafford,0.0009276328313126817
724,The 5th Dimension,0.0003184483545501688
725,Doris Day,2.3771883276024533e-05
726,7 Seconds,0.0050859367807012
727,Van der Graaf Generator,0.0050766746230283
728,Eddie Palmieri,0.00016079626188601268
729,Yellow Magic Orchestra,0.00033723473082356996
730,Rickie Lee Jones,0.00024046308266310713
731,INXS,0.00010856357148074086
732,Shania Twain,9.78017032486233e-05
733,Otis Spann,0.0008392634611928833
734,Blur,0.000201398942629836
735,Kylie Minogue,0.0003348067517992733
736,Rites of Spring,0.00099864857065488
737,War,0.00012022814126537108
738,The Partridge Family,0.00023709038886230476
739,The Turtles,0.00017073280585962587
740,Saint Etienne,0.0016502390426113168
741,The Monks,0.0005496125721144556
742,Albert Collins,0.0006146251259004875
743,Johnny Kidd & the Pirates,0.0049038921792299
744,Freddie Hubbard,0.00018150173088250186
745,Maxine Sullivan,0.0032589013344409665
746,Japan,0.000488396796968495
747,Guitar Slim,0.00485411803609185
748,Bon Jovi,7.084772397926497e-05
749,Patty Loveless,0.00048401016671056
750,Amy Grant,0.00018594434875163847
751,Lou Rawls,0.00028388207125188824
752,America,9.188579969476571e-05
753,Guided by Voices,0.00048033793139506503
754,June Carter Cash,0.00010108769178250315
755,Amos Milburn,0.0048005884355438
756,Dennis Brown,0.00036916138832203844
757,Jimmy Page,0.0023991808292976
758,Rick James,0.00010050215834561367
759,Annie Lennox,0.00016746983096738594
760,Steve Winwood,0.00015909028523938666
761,Caetano Veloso,0.00014670656992618922
762,Mountain,0.0003405424806473893
763,Ricky Skaggs,0.00018649012035760196
764,Tom T. Hall,0.0001639511199289414
765,The Cadillacs,0.0002969317538659625
766,Buffy Sainte-Marie,0.0004318376161492545
767,Cyndi Lauper,0.00013570843891963573
768,Barry Manilow,9.482533959569999e-05
769,Liza Minnelli,0.00039495777283013754
770,Lee Wiley,0.0094499634479983
771,Nancy Sinatra,0.00011661779077085431
772,Dave Grusin,0.00033585517076280714
773,"Grover Washington, Jr.",0.00014913418429865553
774,Pat Benatar,9.783364220274271e-05
775,The Righteous Brothers,0.00015649377163789
776,The Pogues,0.00012301640866282235
777,Everything But the Girl,0.00029195604026986563
778,Jimmy Buffett,2.4775084214134485e-05
779,The Soft Boys,0.00466624667945415
780,Gloria Estefan,0.0001109672528748238
781,Petula Clark,0.0007751150441016084
782,Milton Nascimento,0.00033172143746745
783,The Ventures,4.5066089436770874e-05
784,The Teardrop Explodes,0.0015466876432424167
785,Stevie Ray Vaughan,3.8652479798368335e-05
786,Jethro Tull,5.144040459094611e-05
787,The Art of Noise,0.0009257438811755101
788,The Durutti Column,0.0003845863493795083
789,Percy Sledge,0.00013982526358918636
790,Rainbow,0.00011253762862029512
791,The Residents,0.00461252170084005
792,Gene Chandler,0.0002713225721570706
793,George Harrison,4.693135391729031e-05
794,Jonathan Richman,0.0004177605586597273
795,Steel Pulse,0.00012051187765972368
796,Ray Brown,0.0005084017230372278
797,Van Dyke Parks,0.00456666241820975
798,Joe Williams,0.0006518604844729071
799,David Allan Coe,5.749915535830633e-05
800,The Standells,0.0011334615650719125
801,Gordon Lightfoot,5.3965060224874406e-05
802,Big Maybelle,0.0005660698814971188
803,The Jordanaires,9.218775856259593e-05
804,Mr. Bungle,0.000450147785332
805,Split Enz,0.000749939512281825
806,Joan Armatrading,0.0002810957028505219
807,Dick Dale,0.001120999872981
808,Jimmy Witherspoon,0.002237759547627175
809,Hubert Sumlin,0.00089371706968013
810,Jim & Jesse,0.00021763982413600244
811,Gil Scott-Heron,0.00013925081272764375
812,John Mellencamp,7.416619426541584e-05
813,Miriam Makeba,0.00020671056651612557
814,Uncle Tupelo,0.00029546667949248667
815,Engelbert Humperdinck,6.870110726405814e-05
816,Tim McGraw,6.325399076631643e-05
817,"Clarence ""Gatemouth"" Brown",0.0022130722080001
818,Sandy Denny,0.002208704456499275
819,Jack Bruce,0.002201397798359475
820,Shirley Caesar,0.0003998768616192
821,"Johnny ""Guitar"" Watson",0.0007329559752948001
822,The Stylistics,0.00010470767230831548
823,Andrew Lloyd Webber,8.371627685221429e-05
824,Gerry & the Pacemakers,0.0007293533423216083
825,Kenny Clarke,0.00045992229608700526
826,Bobbie Gentry,0.0002077286876633381
827,"Oscar Brown, Jr.",0.002168067641288825
828,Ben Folds,0.00034628545019507197
829,Bay City Rollers,0.0004808573661501445
830,Young Marble Giants,0.0010743373707292126
831,Johnnie Ray,0.0005055535708438706
832,Alton Ellis,0.0006134089458281714
833,Twisted Sister,0.00017722609984168958
834,Ace of Base,0.0003038142088017036
835,Carla Thomas,0.00026509260519296874
836,Booker T. Jones,0.0042407841154456
837,Erykah Badu,6.279855160492962e-05
838,Discharge,0.0003255707109175846
839,The Dickies,0.00084638946732893
840,Carpenters,4.916799176670407e-05
841,The Undertones,0.0004691349866058833
842,The Slits,0.0006018382346561571
843,Jimmy Webb,0.002103031929588725
844,Daniel Johnston,0.0001450316324833483
845,Brian Wilson,0.00209895474084715
846,The Paragons,0.00025322610937439697
847,Peter Hammill,0.00417440699632735
848,Betty Davis,0.0004624936205940445
849,Marilyn Manson,5.6632160777741776e-05
850,The Osmonds,0.0005903725142853572
851,Lennie Tristano,0.00045855293816506667
852,Primus,7.502608453543454e-05
853,Nancy Wilson,8.004452686564175e-05
854,Dixie Chicks,8.064610752224215e-05
855,Counting Crows,9.879323137557832e-05
856,Hank Jones,0.0005837970767996429
857,Agnostic Front,0.00135982840935075
858,Spiritualized,0.0008103460920659399
859,Rufus,0.00040172909328445
860,Chick Corea,0.00025876161353898387
861,Bill Cosby,9.324292658798605e-05
862,Lynn Anderson,0.0010011197290623
863,Ramsey Lewis,0.00021616346440287026
864,Christina Aguilera,8.869066030175223e-05
865,Little Anthony & the Imperials,0.00026575657782588335
866,Pennywise,0.000199071450668555
867,Joe Ely,0.0013233547949050332
868,Tracy Chapman,0.00013220945341893832
869,Sheryl Crow,0.00012195497650764617
870,Sublime,3.1197164591890904e-05
871,Vassar Clements,0.0026289772992554336
872,Philip Glass,0.00021871539783685834
873,The Promise Ring,0.001959867885856525
874,Dwight Yoakam,7.312953411464673e-05
875,George Clinton,0.0003401639324946826
876,Manowar,0.00024391519551669063
877,The Birthday Party,0.00129723410844465
878,Pharoah Sanders,0.000311253780542368
879,Blues Traveler,0.0002047543070629921
880,Wipers,0.00018500145821089285
881,Terry Callier,0.0006458243364532
882,Galaxie 500,0.0002980011923989115
883,Tammi Terrell,0.000129029665839805
884,Camper Van Beethoven,0.0007737419247165
885,NRBQ,0.0011053098820751428
886,Joe Tex,0.0019298637780923
887,Michael W. Smith,0.0001674364788905913
888,Destiny's Child,0.00012605727516940492
889,The Chemical Brothers,0.0003492406291800455
890,REO Speedwagon,4.2195766398182965e-05
891,Fiona Apple,0.00011620441210927424
892,Jan & Dean,0.00025472419526433
893,Uriah Heep,0.0002387570612333375
894,O.V. Wright,0.001907999290497375
895,Kevin Ayers,0.0005449528286419714
896,"Peter, Paul and Mary",5.078133964227134e-05
897,Canned Heat,7.92381164127052e-05
898,Ron Carter,0.0005423804395606857
899,The Heptones,0.00063218069742525
900,The Chieftains,0.0004199430906047722
901,The Get Up Kids,0.000944414447400725
902,Frank Black,0.0012582553357161168
903,Shirley Bassey,0.00023582291863009062
904,Harold Budd,0.00012135330349945644
905,George Carlin,0.0007516111311789101
906,The Action,0.0006250982898234583
907,Julie Andrews,7.210511159494424e-05
908,James Gang,0.00010381668405667362
909,Foreigner,5.414045416145072e-05
910,Faron Young,0.0006215053701015917
911,Marianne Faithfull,0.0006203606103995917
912,Bathory,0.0002480169365035233
913,Junior Wells,0.0001857193227138275
914,Freddie Mercury,0.0009279033990387375
915,Stereolab,0.00030915619409547916
916,The Creation,0.0006178214060698167
917,Julie London,2.5372249660497263e-05
918,Johnny Ace,0.00369548487187645
919,The Delfonics,0.0001537021944598125
920,Faith Hill,0.0001271293155882776
921,Dave Matthews Band,4.1423612448376966e-05
922,Vangelis,0.00011171818121223939
923,Danzig,0.00013153287468861607
924,Commodores,8.182785914814334e-05
925,Gary Stewart,0.0002829087847481154
926,Cat Power,0.00030641663746979586
927,The Association,0.00011126415652721213
928,Butthole Surfers,0.00026212367615908213
929,The Sweet Inspirations,0.0009150371684628
930,Keely Smith,6.242971875937094e-05
931,The Vandals,0.0003029956237096208
932,Clark Terry,0.00015459648815935957
933,Skinny Puppy,0.0004030765220431833
934,Herbie Mann,0.00036185819990881
935,Keith Jarrett,0.0001808922599540875
936,The Modern Jazz Quartet,6.553198137187909e-05
937,Rodney Crowell,0.0004493924029629125
938,Ronnie Milsap,9.333708325359352e-05
939,The Red Krayola,0.00358740316403755
940,Frankie Knuckles,0.0014325303838916
941,The Oak Ridge Boys,0.0001403871650860353
942,Champion Jack Dupree,0.000142770081513836
943,Hoyt Axton,0.0011897204933648167
944,Sammy Hagar,0.00010191570293862429
945,Napalm Death,0.001782543138117
946,Cecil Taylor,0.0008880714796336
947,Ry Cooder,0.00011803539731613499
948,The Archies,0.000354038739504525
949,The Guess Who,7.321815607302396e-05
950,Archie Bell & the Drells,0.0005001141130595215
951,Juan Gabriel,2.8342206553323484e-05
952,Billy Lee Riley,0.0006996586552797
953,Quicksilver Messenger Service,0.00024972322370036426
954,The Weirdos,0.0034923906657102
955,Yellowman,0.00017452768291984
956,Liberace,0.0006342919366917545
957,Al B. Sure!,0.00041019296615528824
958,Sandie Shaw,0.00069556111198028
959,Esther Phillips,0.0006952944023078001
960,Karen Dalton,0.0001826406882055263
961,The Marshall Tucker Band,6.665813862163942e-05
962,Connie Francis,5.972517245534138e-05
963,Johnny Otis,0.00138498685143328
964,Billy Fury,0.00172744378432755
965,Jane Birkin,0.0006908981699244199
966,Status Quo,0.0008629408292850875
967,ABC,0.00034510374212896996
968,Dave Mason,0.00014363613486657084
969,The Only Ones,0.0011478302823853333
970,The Searchers,0.00026430063161307307
971,Malvina Reynolds,0.00171515230588135
972,Sarah McLachlan,0.00012464857732022547
973,Soft Cell,0.00021409568754175
974,Crowded House,0.000213788395672525
975,Johnny Shines,0.003420271271085
976,The Stranglers,0.0001707496938432125
977,Natalie Cole,0.0001219634958315125
978,Ian Hunter,0.00068202270514449
979,Graham Central Station,0.0008515372141651875
980,Brinsley Schwarz,0.0034040953132519
981,Death,0.00013090558785813463
982,Death,0.00013090558785813463
983,Jody Watley,0.00068058520736561
984,Keith Richards,0.0011338521543469
985,The Buckinghams,0.00048414806837762854
986,Larry Norman,0.0008450985647873875
987,The Exploited,0.00047995464975546427
988,Don Henley,0.00010801961670108225
989,Janis Ian,0.00047778500220784284
990,Jackie DeShannon,0.00047703711287330714
991,Stephen Stills,7.234982841349783e-05
992,311,5.45112443456877e-05
993,Swans,0.000830637554218225
994,David Essex,0.001660163960306075
995,Chubby Checker,0.00010368908915761875
996,Aimee Mann,0.000552543646503475
997,Superchunk,0.0011049431571491333
998,Gloria Gaynor,0.0002364206573486
999,Mudhoney,0.001102603550295
1000,Bruce Cockburn,0.00030005757582615
1001,Yaz,0.00020602913778925
1002,Eartha Kitt,0.00012665417451601348
1003,Lesley Gore,7.63598453285628e-05
1004,Louis Prima,4.6410561553460997e-05
1005,Les Baxter,0.0002843274459582652
1006,The dB's,0.00065358799211159
1007,Luis Miguel,3.02068346837e-05
1008,Dead Boys,0.00032601157326552497
1009,Joe Cocker,5.5208146751694066e-05
1010,Don McLean,9.856805987272727e-05
1011,Junior Parker,0.001626166950327625
1012,Eddie Money,6.5011823322382e-05
1013,Live,0.00014767767481098636
1014,Johnnie Taylor,7.915577484403415e-05
1015,Terence Trent D'Arby,0.0007196415426622666
1016,Bell Biv DeVoe,0.0002395993034830963
1017,Anne Murray,0.0001243474345116577
1018,Don Gibson,0.0002686958726823458
1019,Derek & the Dominos,0.00013157178828864286
1020,Roy Ayers,0.0001567498875984512
1021,Paul Weller,0.0010705500561882001
1022,Lionel Richie,7.36686922098724e-05
1023,Barenaked Ladies,0.00011864228462770185
1024,Charley Pride,0.00013909714979272174
1025,Eric Burdon,0.0007104147475644889
1026,Rick Wakeman,0.00318705545511305
1027,The Bonzo Dog Band,0.000795497379841525
1028,Cock Sparrer,0.000317817526858055
1029,Raphael Saadiq,0.0005774459388734727
1030,Benny Golson,0.00028866972307069996
1031,Corrosion of Conformity,0.00039648042586781876
1032,Augustus Pablo,0.000197897836255225
1033,Cal Tjader,5.0256915371271425e-05
1034,Tommy Makem,6.3110965252821e-05
1035,Kate & Anna McGarrigle,0.0010510010082122499
1036,Mighty Sparrow,0.0005249060012532167
1037,Dashboard Confessional,0.00028630663639481364
1038,Tennessee Ernie Ford,6.420292547445306e-05
1039,Little Milton,0.00062572401853116
1040,Pete Townshend,0.00013599423681366304
1041,Blossom Dearie,5.29938142215339e-05
1042,Cher,6.791381530594782e-05
1043,Kid Rock,6.928888896509334e-05
1044,The Music Machine,0.0010380972332414667
1045,Magazine,0.0015558273975689
1046,Take That,0.0005651861211240363
1047,Toto,6.907535167744445e-05
1048,Little Jimmy Dickens,0.0001726299654373639
1049,Wynton Kelly,9.400078976909545e-05
1050,Saxon,0.00025828889540278335
1051,MFSB,0.00036432404731318236
1052,Widespread Panic,0.00010677341296177414
1053,Swell Maps,0.003090699444182
1054,Toni Braxton,0.00010288977882825166
1055,Lloyd Price,0.0003427868055270722
1056,The Rascals,0.0002804593316282546
1057,Patti Austin,0.0002797094080281727
1058,Shabba Ranks,0.0003845658806151
1059,Richard Thompson,0.00102442049476155
1060,Justin Timberlake,5.339676952936087e-05
1061,Jimmy Martin,0.0010212752616905166
1062,The Dubliners,0.00011139682667112728
1063,The Dictators,0.00306165784078495
1064,Richard Pryor,0.00019726182961902258
1065,Travis Tritt,7.027327481072299e-05
1066,Dan Penn,0.00152822953953165
1067,Larry Williams,0.0007625214363253625
1068,Montrose,0.00030465431062799
1069,The Raincoats,0.0003794581855129813
1070,Missy Elliott,7.978342613670395e-05
1071,Richard Hell,0.0030289360621381
1072,Popol Vuh,0.0010082479658713166
1073,Jerry Garcia,4.37632902503971e-05
1074,John McLaughlin,0.00027320912358101365
1075,Lorrie Morgan,0.0002609951150061609
1076,The Clean,0.00299459386501255
1077,The Mighty Mighty Bosstones,0.00012992704146364348
1078,The Go-Betweens,0.00074612716420535
1079,Cluster,0.00042608677862091427
1080,Jackie Mittoo,0.0014911356318884
1081,Leon Russell,6.335906138662872e-05
1082,Petra,0.00021267866656520714
1083,Eddie Floyd,0.0009917311041513501
1084,Monica,0.00016523384603505834
1085,Yo La Tengo,0.000148524355029435
1086,"10,000 Maniacs",0.00013473667316187045
1087,Steeleye Span,0.000493988837120675
1088,Gene Clark,0.0001851349425288375
1089,Bachman-Turner Overdrive,0.00010960468999158705
1090,Zoot Sims,0.0001551749765776763
1091,Deniece Williams,0.00021051211485952857
1092,Pete Johnson,0.0058912574051641
1093,"Lambert, Hendricks & Ross",0.0002447561623459625
1094,Bob Weir,0.0003665630702251875
1095,Hole,0.0001463499011778875
1096,Billy Preston,0.000234037071826436
1097,Budgie,0.0004873113596579
1098,Ronnie Lane,0.0014609982374762
1099,The Kingsmen,0.00290665049248675
1100,Phish,6.0514908805857294e-05
1101,Pentagram,0.0029039687239706
1102,Tom Lehrer,5.9252033624376525e-05
1103,Frankie Paul,0.0029000974012462
1104,The Selecter,0.00057919476105787
1105,Robin Trower,9.805372990300679e-05
1106,U.K. Subs,0.0028925182194075
1107,Josef K,0.00288730860335085
1108,Bobby Bare,6.874082676363213e-05
1109,White Zombie,0.00010114394038247017
1110,Sister Sledge,0.00019215747803934
1111,The New Christy Minstrels,0.000115193824109972
1112,Gwen Stefani,0.0001693778495465647
1113,The Pointer Sisters,7.997462264496528e-05
1114,At the Gates,0.001438803209920975
1115,Boards of Canada,0.000115024378153664
1116,Anita Baker,0.0008187555693716571
1117,Spinal Tap,0.0004775388557208666
1118,John Anderson,0.00010027282968169649
1119,Pentangle,0.0005707336052061
1120,UFO,7.118602143537499e-05
1121,The Psychedelic Furs,8.122406046519143e-05
1122,Gene Ammons,0.000203005680205275
1123,The 13th Floor Elevators,0.00284095159505745
1124,Kay Starr,0.0006311213134881223
1125,X-Ray Spex,0.001419896198719575
1126,Faith Evans,0.00011803684582675416
1127,Les McCann,0.0005655372095813101
1128,Paul Bley,0.00040365041947116426
1129,Sylvester,0.00040357134445187856
1130,Atomic Rooster,0.00281824594035565
1131,Testament,0.00014827599506096842
1132,Steve Martin,0.0009383727131425166
1133,Biohazard,0.0018748995883811667
1134,Mercury Rev,0.0014048469612569
1135,Neneh Cherry,0.0007011339305901875
1136,Backstreet Boys,6.228606501755333e-05
1137,Don Cherry,0.00037258052078207996
1138,Johnny Jenkins,0.0013971586820912
1139,Jimmy Raney,0.0013947127854114
1140,Ricky Van Shelton,8.190220582698088e-05
1141,Slint,0.00034751547260875623
1142,The Chantels,0.00277907079951745
1143,Joe Maphis,0.0006920239719776375
1144,Generation X,0.0003070783020192333
1145,Gene Simmons,0.0009190063615260834
1146,Chuck Mangione,0.00017178147298137813
1147,Living Colour,0.00027391287199340496
1148,Anvil,0.0009126864752663334
1149,Nick Lowe,0.0003040584137562945
1150,AFI,9.111173483989999e-05
1151,"Huey ""Piano"" Smith",0.0009107089896720167
1152,Herb Alpert,0.00023750129505293915
1153,Culture Club,0.0001365384290268125
1154,Lucinda Williams,0.0002019629102130963
1155,Chrome,0.00272560754874785
1156,Martin Denny,2.8228123372061138e-05
1157,Bob James,0.00014324649420244736
1158,Mickey Gilley,0.0001354791640109275
1159,Quicksand,0.0009031457550594334
1160,Eddie Rabbitt,0.0001228285268303909
1161,Gal Costa,8.967979020118334e-05
1162,Magic Sam,0.0004118634565690923
1163,Milt Hinton,0.0026741131835054
1164,Harold Melvin,0.0053479298616002
1165,Yello,0.00053372835835774
1166,Rancid,7.406202561595e-05
1167,Phoebe Snow,0.00028058594480224737
1168,Helen O'Connell,0.0008880763773415334
1169,Fear,0.00024154232096461816
1170,Renaissance,0.0004424026420733333
1171,Spyro Gyra,0.00024088173388518185
1172,The Strokes,4.7720940132761256e-05
1173,Red House Painters,0.00052899794746929
1174,Patti Page,0.0001101130538037375
1175,Sam the Sham & the Pharaohs,0.00264191734974345
1176,Hot Tuna,0.00029347114574103335
1177,Wayne Shorter,0.00011729119115148444
1178,Melissa Etheridge,0.00013860986500923683
1179,Nina Hagen,0.00263000851672665
1180,Freddy Fender,0.00020160984366866154
1181,Modest Mouse,3.3595379882201284e-05
1182,Mannheim Steamroller,0.0013091463505099
1183,The Waterboys,0.0002009954470027923
1184,The Limeliters,0.00032628073680560625
1185,Hank Crawford,0.00130501414130875
1186,Slim Whitman,0.0002893540871772833
1187,David Axelrod,0.000260403847901255
1188,Fear Factory,0.00032537978622068127
1189,Warren Zevon,5.7799384288763334e-05
1190,Eek-A-Mouse,0.00037139079808455
1191,Christian Death,0.0002880930202233
1192,Nazareth,0.00011272010189285868
1193,Dave Edmunds,0.00259160506750965
1194,Indigo Girls,6.011195035226977e-05
1195,Underworld,0.00051639168998428
1196,Grace Jones,0.00016123892028079064
1197,David Gray,0.00028592498609164444
1198,Stanley Clarke,0.00027070569872101577
1199,Ray Barretto,6.588247811636666e-05
1200,Yoko Ono,0.00032096449788603126
1201,Martina McBride,0.00016556168548100968
1202,MxPx,0.00042745582246620834
1203,Blind Faith,0.00042738375833966665
1204,Vashti Bunyan,0.00013448432492565
1205,Selena,4.055684745418889e-05
1206,Cachao,0.00255278023742345
1207,The Cardigans,0.00031883239040645
1208,Kenny Chesney,2.3616332033777316e-05
1209,Frankie Goes to Hollywood,0.00031872747562564373
1210,Roberto Menescal,0.0016994556941880665
1211,Jim Croce,4.8081910074429244e-05
1212,Sick of It All,0.00254266281290235
1213,Liz Phair,0.0002117438747588458
1214,Tricky,0.0004231817371457083
1215,Paul Anka,6.505200879440128e-05
1216,Ani DiFranco,0.00029840411635857056
1217,Gong,0.0008451299500081166
1218,Shuggie Otis,0.00012034813160380238
1219,The Free Design,0.00050468900176573
1220,Colin Blunstone,0.00126144963877295
1221,Throwing Muses,0.0025167935448381
1222,Steve Wariner,0.00016182522018392257
1223,Lorraine Ellison,0.0025061615473105
1224,Todd Terry,0.0012499799089788
1225,Golden Earring,0.00024985866110960504
1226,Judee Sill,0.00020819242596637917
1227,Screaming Trees,0.0003554203533511286
1228,Shawn Colvin,0.00049735073427824
1229,The Whispers,8.57206606212931e-05
1230,Barrington Levy,0.00021615660999839133
1231,SWV,0.0001056039337269851
1232,Edgar Winter,0.00049377606898323
1233,Lenny Kravitz,9.141837905336667e-05
1234,Bryan Ferry,0.00021439436789693042
1235,Hatebreed,0.0003075577912682812
1236,Rahsaan Roland Kirk,0.000245856293074255
1237,Wardell Gray,0.000245838958094775
1238,Rory Gallagher,0.00013652870160304445
1239,Limp Bizkit,6.218734339295443e-05
1240,Doug Sahm,0.001227902169087025
1241,Earl Thomas Conley,8.04979254431082e-05
1242,Rosanne Cash,0.00021339585928085652
1243,Cissy Houston,0.001226326494605075
1244,Soul II Soul,0.0003753347346232692
1245,Tommy Roe,0.0003040378463975875
1246,Michael Franks,9.348010349812114e-05
1247,Jackie McLean,0.0006941883734509285
1248,Tears for Fears,4.187237579245776e-05
1249,Everclear,0.00015130270045960313
1250,Debbie Reynolds,0.00014596369645635457
1251,Brooks & Dunn,3.127540614148117e-05
1252,Candlebox,0.00020035397730659168
1253,The Adverts,0.0008006448028658
1254,Peabo Bryson,0.0001116317127335814
1255,KC & the Sunshine Band,0.000109068050671525
1256,Trisha Yearwood,0.00012616287843193947
1257,Ian Dury,0.0005326408117769
1258,Billy Paul,0.00023926638443456998
1259,Bobby Charles,0.000298863927035675
1260,The Verve,0.0002649365205825889
1261,Bernadette Peters,0.00022688981526571426
1262,Yma Sumac,0.00021656501954063183
1263,Roger McGuinn,0.0006791993738533428
1264,Accept,0.00013192098464775
1265,Earl King,0.0047417390804135
1266,Lee Morgan,5.9245102542355e-05
1267,Grant Lee Buffalo,0.00236968825089975
1268,Debbie Gibson,0.0002630422341749722
1269,The New Lost City Ramblers,0.00047328933907479006
1270,Teenage Fanclub,0.0005251610996463112
1271,Collective Soul,9.822751851041457e-05
1272,Vern Gosdin,0.00013095417960695555
1273,Elastica,0.0007855814863392334
1274,Pat Martino,0.00117800556692485
1275,Maurice Jarre,0.0003617207165005308
1276,James,0.0003909652155435167
1277,Kevin Coyne,0.00234483513141415
1278,Saint Vitus,0.00234290688817295
1279,Spirit,0.0001376186606139441
1280,Lou Donaldson,0.00013361474481325144
1281,Erasure,7.790741629849e-05
1282,Oliver Nelson,0.00022237274719224764
1283,The Memphis Horns,0.0023332795802786
1284,Phil Collins,2.0350235172705677e-05
1285,George Winston,4.742094308131326e-05
1286,Jan Garbarek,0.00092827721122752
1287,The Mar-Keys,0.0002576348608863278
1288,Jerry Goldsmith,0.000185385339281448
1289,Pam Tillis,0.00021041690988405907
1290,Jerry Cantrell,0.0011562244072924
1291,Jaco Pastorius,0.000577136688309675
1292,Johnny Thunders & the Heartbreakers,0.0011538335756514
1293,Christy Moore,0.001148854398462075
1294,Jimmy Rogers,0.001148477137535225
1295,Jerry Jeff Walker,6.855465564872239e-05
1296,The Chocolate Watchband,0.00038166674563462497
1297,Graham Nash,0.00011165658456979513
1298,The All-American Rejects,0.00012688655737664166
1299,Sandi Patty,0.0003800355514135083
1300,Neutral Milk Hotel,9.0680419528046e-05
1301,Bananarama,0.0002663174505347941
1302,A Certain Ratio,0.00113008455664215
1303,Doris Troy,0.001129004334818975
1304,Peggy Seeger,0.00015039008969572334
1305,Roky Erickson,0.0011277295821186
1306,The Winans,0.000375438348097725
1307,Grant Green,6.345163659887183e-05
1308,Charlie Louvin,0.00112391564450975
1309,Barbara Mandrell,0.0002363460015624421
1310,Bush,0.00024930137595252226
1311,The Five Satins,0.00044863098927833004
1312,Front 242,0.0022402424328944
1313,Wynonna,0.000223987307179385
1314,The Knack,0.00020345355370332273
1315,The Gun Club,0.00018638468385543335
1316,The Offspring,2.9596416782892716e-05
1317,Big Brother & the Holding Company,0.00014891050703016
1318,Skeeter Davis,0.00040540664704102723
1319,Sylvia Telles,0.0007422678358031499
1320,The Cult,6.735360537314697e-05
1321,Gilberto Gil,0.00011693067408499738
1322,Jerry Reed,5.1561983810976746e-05
1323,The English Beat,0.001108208699672775
1324,Alien Sex Fiend,0.0011080808643085
1325,Earl Hooker,0.0003693040270718333
1326,Avril Lavigne,5.465036830319629e-05
1327,Leo Kottke,0.00014736834393146332
1328,Hanoi Rocks,0.0007368307960974333
1329,Gerald Levert,0.0002590103944233294
1330,Elizeth Cardoso,0.0043969376524969
1331,Clannad,0.0002583032178206941
1332,Loudon Wainwright III,0.00018268390569301248
1333,"Dave Dee, Dozy, Beaky, Mick & Tich",0.0007299305137323333
1334,Conflict,0.00043792741510506996
1335,Debbie Harry,0.00218583285294085
1336,Jim Hall,7.042710326550645e-05
1337,Abbey Lincoln,0.0006227800569297571
1338,Shalamar,0.00016699721067542692
1339,John Denver,1.7360248796072e-05
1340,Meat Loaf,7.354980545836949e-05
1341,Blind Melon,6.992732106589354e-05
1342,Hot Chocolate,0.0002407200762842611
1343,Tom Jones,7.090539063229672e-05
1344,Luciano Pavarotti,0.00010274935270715951
1345,Art Garfunkel,0.00016583913393913076
1346,Air Supply,6.727123496120156e-05
1347,Marcos Valle,0.00017935614715447915
1348,Harry Chapin,6.71649875422375e-05
1349,Yusef Lateef,8.584909676079401e-05
1350,Tommy James & the Shondells,7.154028814778e-05
1351,Jellyfish,0.0005359702800439375
1352,Jon Hendricks,0.0014278321938597334
1353,Rick Springfield,8.5481432060642e-05
1354,Gary Glitter,0.00213615662408045
1355,Bill Doggett,0.00070911932812395
1356,Tom Tom Club,0.000212596555435235
1357,John Renbourn,0.0005314513116991875
1358,The Orb,0.00106280909074355
1359,The Penguins,0.001059980772857175
1360,Joe Satriani,0.0001007398438524119
1361,Marian McPartland,0.00016260120954624614
1362,Adam Ant,0.0002642013377142375
1363,Wynn Stewart,0.0007025904649596333
1364,Vince Guaraldi,7.945880468399435e-05
1365,The Cowsills,0.00042068298031464
1366,Angelic Upstarts,0.00210313986627965
1367,Tom Rush,0.00012322858839283824
1368,Frankie Avalon,0.00023208841358620554
1369,Mike Seeger,0.00104405827266
1370,Howard Jones,0.0001605264222611577
1371,King Missile,0.00208621189120905
1372,Jon Lucien,0.0020824344161246
1373,Jermaine Jackson,0.00029728066768154284
1374,June Christy,6.30403457306894e-05
1375,Ten Years After,9.044491466899564e-05
1376,Lee Konitz,9.670213170177442e-05
1377,Paula Abdul,0.00017320927200865414
1378,Fatboy Slim,0.00019792387933341906
1379,Saves the Day,0.0003462924288519834
1380,The Boomtown Rats,0.0006915263437088833
1381,Junior Murvin,0.00069108199664265
1382,Manfred Mann,0.00011481295797304444
1383,Manfred Mann,0.00011481295797304444
1384,D.O.A.,0.0008266156331472599
1385,The Dream Syndicate,0.00206537254684215
1386,Kathy Mattea,0.00031645431012338463
1387,Connie Smith,0.00019559686151573335
1388,Flipper,0.00051301108539895
1389,Joe Cuba,0.00101378182040345
1390,The Congos,0.00020220452401730998
1391,John Sebastian,0.00040289252758062997
1392,Falco,0.0004025554161615
1393,Michael Hedges,0.00022335426299972778
1394,Robert Earl Keen,0.000125587912724275
1395,Cheech & Chong,0.0002509595896137875
1396,Teddy Riley,0.0040078604266304
1397,Tower of Power,7.701278226103847e-05
1398,Tesla,5.56131309120611e-05
1399,Porter Wagoner,0.0002104804643279316
1400,Incubus,3.507306920855527e-05
1401,Olivia Newton-John,7.522638620386603e-05
1402,Jamiroquai,8.467461716075532e-05
