,influencer_name,similarity
2348,Os Mutantes,13.141175533120087
237,Barry Manilow,13.140410168059827
3720,X-Ray Spex,13.130693844911951
1380,Irma Thomas,13.11589914174235
2199,Modest Mouse,13.11468408147509
426,Bread,13.111376221315977
2,"10,000 Maniacs",13.099502530333954
3395,The Sonics,13.084901418661582
358,Blues Traveler,13.074841979904258
2197,Moby Grape,13.049932070860102
701,Crowded House,13.047763507273126
637,Cliff Richard,12.998467802685239
1321,Horace Andy,12.907952732924276
2147,Michael W. Smith,12.862611065047886
3449,The Verve,12.850338076847342
2216,Moondog,12.842956796804588
3259,The Kingsmen,12.831954901619886
2262,Natalie Cole,12.822998646458876
1042,Fats Navarro,12.82182212209315
2499,Poco,12.807165023596053
1914,Little Willie John,12.79702022953334
2615,Richie Havens,12.789598442834668
3654,War,12.781060353223616
1182,Gerry Mulligan,12.777308904103428
2842,Slim Gaillard,12.754317520961374
2799,Shirley Caesar,12.74979431472092
2565,Rancid,12.747432834750775
1658,Jonathan Richman,12.742388423568686
2365,P!nk,12.738255661332568
2384,Pat Boone,12.728368391800705
505,Candlebox,12.722345161534488
2829,Skinny Puppy,12.712680890524956
1076,Foreigner,12.710481989272164
1968,Lucinda Williams,12.704452733537476
3731,Yellowman,12.690012011288802
963,Elis Regina,12.680086705881866
798,Death,12.661650294310505
23,ABC,12.615482205933795
414,Bowling for Soup,12.61362085903081
3730,Yellow Magic Orchestra,12.597733490818133
2683,Ronnie Milsap,12.587893346137358
2768,Selena,12.587188363064898
1178,Georgie Fame,12.581454549632191
867,Don Byas,12.575336105382544
134,Ani DiFranco,12.56405524610686
2547,REO Speedwagon,12.551019291222607
2778,Shabba Ranks,12.545617180966097
1886,Limp Bizkit,12.539367411140608
1452,Japan,12.515714165164368
2705,RubÃ©n Blades,12.515056427691793
1577,John Barry,12.510834488174785
2208,Mongo Santamaria,12.508789614461733
2013,Mahavishnu Orchestra,12.498318632623198
3169,The Dickies,12.487516080080855
2125,Merle Travis,12.48567746487836
689,Crass,12.478940455438813
2920,Steel Pulse,12.447161399003535
2161,Mike Oldfield,12.447119101903066
2241,MxPx,12.430557886242461
1249,"Grover Washington, Jr.",12.416762852840725
1398,J.J. Cale,12.412806870194869
3285,The Marvelettes,12.36968715330364
660,Commodores,12.361644251652265
1044,Fear Factory,12.354227225726387
296,Big Mama Thornton,12.33421454116053
1849,Lee Hazlewood,12.326591602021857
2619,Rick James,12.31878744947484
1463,Jean Ritchie,12.301306229851834
242,Bathory,12.30083996870571
675,Corrosion of Conformity,12.299468439426917
1955,Lou Rawls,12.273242947560991
3326,The Partridge Family,12.263253672527242
838,Dick Dale,12.255234405784849
1940,Lorrie Morgan,12.222385175491468
2278,Neneh Cherry,12.216066198316987
2822,Sister Rosetta Tharpe,12.212184378401231
2099,McCoy Tyner,12.206888558837917
3390,The Slits,12.151905651389379
232,Barney Kessel,12.115075721218533
3278,The Maddox Brothers & Rose,12.102990008770425
1222,Gordon Lightfoot,12.093069020494287
266,Beny MorÃ©,12.084897652311124
1554,Joe Ely,12.077793138009046
120,Andrew Lloyd Webber,12.038988921429244
812,Del Shannon,12.031565726099661
1629,Johnny Hartman,12.028985100034756
2249,NRBQ,11.987026601274613
1579,John Cale,11.983670451377314
3127,The Chieftains,11.977658734690609
3394,The Soft Boys,11.971071318337216
2233,Mudhoney,11.95313216851877
1144,Gary Stewart,11.951192474540335
3019,Tal Farlow,11.93533041339235
490,Caetano Veloso,11.917482313852023
3043,Terence Trent D'Arby,11.899803274178204
734,Daniel Johnston,11.88963215460169
1168,George Harrison,11.881491686532765
2904,Split Enz,11.857280809698912
2120,Mercury Rev,11.854533707138607
525,Carmen McRae,11.848778883316257
1810,Labelle,11.822995760175452
1018,Everclear,11.795852453467221
2611,Richard Hell,11.793795912441428
987,Engelbert Humperdinck,11.789579822520485
1600,John Lewis,11.78284353600938
234,Barrington Levy,11.772293285906366
1897,Lionel Richie,11.756645958331616
1504,Jethro Tull,11.735880489731745
3735,Yo La Tengo,11.733027039592274
1415,Jackson C. Frank,11.671857931602165
140,Anne Murray,11.666896282417191
2925,Stephen Stills,11.65541693476941
2174,Milton Nascimento,11.648093035932536
2592,Red House Painters,11.645244765347362
2818,SinÃ©ad O'Connor,11.642099816998256
871,Don Henley,11.62526856863016
3051,Testament,11.602067250748116
1105,Freddie Hubbard,11.587689343017004
1253,Guitar Slim,11.57438640726935
1315,Hole,11.56133838712511
531,Carpenters,11.558657814333358
3409,The Stranglers,11.55512552148928
50,Air,11.553360611887944
1529,Jimmy Page,11.549370925401588
2256,Nancy Sinatra,11.547901172825334
750,Dave Brubeck,11.542356494048157
2416,Paul Weller,11.521749981336425
1547,Jody Watley,11.516877235582442
613,Chrome,11.49629822467829
3362,The Righteous Brothers,11.495988791014751
3676,White Zombie,11.492189962034887
1156,Gene Pitney,11.489355029757858
126,Andy Williams,11.486979389366152
758,Dave Mason,11.478705175333806
3433,The Troggs,11.47514023380664
939,Eddie Rabbitt,11.466547933275752
3218,The Go-Betweens,11.465992667605638
3619,Van der Graaf Generator,11.463864366335713
2865,Soft Cell,11.454412663505458
3284,The Marshall Tucker Band,11.451974660828768
936,Eddie Money,11.45163627847224
3437,The Undertones,11.434840047887981
3190,The Exploited,11.38581833401274
654,Collective Soul,11.365180685474057
582,Cher,11.352905518480007
351,"Blood, Sweat & Tears",11.332179999252675
1576,John Anderson,11.321350073213553
631,"Clarence ""Gatemouth"" Brown",11.318677988376447
3716,Wynonna,11.306952505769468
999,Eric Dolphy,11.285827175822144
1181,Gerry & the Pacemakers,11.280944928931042
442,Brinsley Schwarz,11.266583663818501
974,Elvin Jones,11.26403211666156
2481,Phish,11.251700904593205
1400,Jack Bruce,11.215101268838023
2982,Superchunk,11.207702929506485
2738,Sandy Denny,11.198024714183335
1433,James Gang,11.195611819869967
774,David Gray,11.1748168844539
559,Charley Pride,11.171238435848949
333,Biohazard,11.171186668545175
2687,Roscoe Holcomb,11.157203614784544
1534,Jimmy Webb,11.149971447858574
3322,The Osmonds,11.133481380969858
2298,Nick Lowe,11.130920739093295
2586,Raymond Scott,11.121935465324404
2800,Shirley Collins,11.118319853776159
1917,Liz Phair,11.099895464687517
3576,Tricky,11.09842678662821
1619,"Johnny ""Guitar"" Watson",11.075748477619152
2444,Percy Sledge,11.037388503030797
3413,The Stylistics,11.030816201628697
2643,Robert Fripp,11.029120185189795
2043,Marianne Faithfull,11.017198593230892
1832,Larry Levan,11.006682966639746
3135,The Clean,10.993185940030507
3579,Trisha Yearwood,10.993118554648072
3402,The Standells,10.990302734024834
1747,Kenny Burrell,10.968666893513648
3679,Widespread Panic,10.935644292599068
3622,Vangelis,10.902762646701959
1187,Gil Scott-Heron,10.879235526761985
1340,Hubert Sumlin,10.876297601493883
3319,The Only Ones,10.867634934762892
2798,Shirley Bassey,10.848671395245141
3088,The Birthday Party,10.84749714323702
1130,Galaxie 500,10.841946395475995
1540,Joan Armatrading,10.78490140197556
951,Eels,10.780930309856249
856,Discharge,10.775108293167689
938,Eddie Palmieri,10.761477369220946
3359,The Residents,10.747628756381655
970,Elmer Bernstein,10.733748251111415
2056,Marlene Dietrich,10.724346496453121
2082,Matchbox Twenty,10.694407766778575
3064,The All-American Rejects,10.693338172815093
481,Bush,10.6897449957655
2715,Ry Cooder,10.682210161762354
2462,Peter Hammill,10.68007163146085
3293,The Mighty Mighty Bosstones,10.675091114378558
1539,Jo Stafford,10.662728550376386
1623,Johnny Burnette,10.640603047963165
2258,Napalm Death,10.639159993920002
2119,Menudo,10.618200968925478
661,Compay Segundo,10.612056920092051
3046,Terry Callier,10.610830313697871
1971,Luis Miguel,10.604503349669196
1161,Generation X,10.604108132461628
3182,The Durutti Column,10.600140308353922
3611,Uriah Heep,10.597614833225474
451,Bruce Cockburn,10.595425326052068
1485,Jerry Cantrell,10.585503458276387
244,Bay City Rollers,10.56316007022554
3226,The Heptones,10.552277127179526
502,Camper Van Beethoven,10.540294546586656
2209,Monica,10.528568564998665
2373,Pam Tillis,10.528084197607729
1274,Hanoi Rocks,10.527639711195711
3459,The Weirdos,10.522410520478712
3616,Van Dyke Parks,10.489268071007531
3222,The Guess Who,10.484948314472618
3121,The Chantels,10.483599018812958
706,Culture Club,10.468962071129152
1396,J.B. Lenoir,10.413834873706655
1858,Lenny Kravitz,10.41238376923177
281,Betty Davis,10.402436970083196
1094,Frankie Lymon,10.397559638558645
2029,ManÃ¡,10.395835749782675
326,Billy Preston,10.384677553480413
2357,Otis Spann,10.382378528870511
2707,Rufus,10.37732462592261
1690,June Carter Cash,10.370773577289022
1285,Harry Belafonte,10.368418822486628
1477,Jellyfish,10.358642530261658
2322,O.V. Wright,10.357086809909157
2539,Quicksand,10.356732316003892
2393,Patti Austin,10.324310318042619
2468,Petra,10.312384144694239
518,Carl Smith,10.304447368316453
1809,LaVern Baker,10.300748578633542
2750,Saxon,10.278956430093807
1632,Johnny Kidd & the Pirates,10.267798334649644
3206,The Four Freshmen,10.267441567576181
374,Bob Weir,10.23642448825428
1778,Kirk Franklin,10.23626749343937
3316,The Oak Ridge Boys,10.234980138838209
1165,George Carlin,10.225032287244973
2626,Ricky Van Shelton,10.224741145317571
3037,Teenage Fanclub,10.212688776495606
1664,Josef K,10.201982417653856
2947,Steve Wariner,10.19686465434763
2614,Richard Thompson,10.194500681717594
2564,Ramsey Lewis,10.188516561494612
1509,Jim & Jesse,10.168556736981813
3700,Wipers,10.166012632067053
1720,Kate & Anna McGarrigle,10.121785024946986
2786,Shawn Colvin,10.12089683068111
1881,Levon Helm,10.120471350639347
519,Carla Thomas,10.10752228768174
1617,Johnnie Ray,10.10215483321588
3346,The Psychedelic Furs,10.095379918482472
2011,Magazine,10.093552468154689
2282,Neutral Milk Hotel,10.090141881130439
996,Eric Burdon,10.085426883763374
3072,The Archies,10.081639694631845
2759,Screaming Trees,10.067888639725723
3455,The Waterboys,10.027530716150904
362,Boards of Canada,10.026860761101345
1984,Lynn Anderson,10.01523119888157
3604,Underworld,9.98127742888561
456,Bryan Ferry,9.976829661125969
3116,The Cardigans,9.973365799133951
1543,Joan Osborne,9.966607805537988
526,Carmen Miranda,9.939016012542305
507,Canned Heat,9.919707189415476
2899,Spin Doctors,9.878198911955597
2114,Melissa Etheridge,9.876601479955387
376,Bobbie Gentry,9.873162724457515
3626,Vassar Clements,9.86953044431914
3317,The Offspring,9.815509274856284
1620,Johnny Ace,9.809214699115198
2747,Saves the Day,9.802144768442538
3514,Toby Keith,9.79784384023887
3335,The Pointer Sisters,9.79438704256179
2213,Montrose,9.785090441806187
2638,Rob Zombie,9.772667069189831
2314,No Doubt,9.766871296550047
1298,Helen Forrest,9.731281779343014
958,Elastica,9.72977474296343
1180,Gerald Levert,9.727707904435327
3050,Tesla,9.721961819961946
2807,Sick of It All,9.709019156708838
3165,The Delfonics,9.696380761056181
1916,Living Colour,9.674186503937632
887,Doris Day,9.673230693612892
1294,Hazel Dickens,9.65186024136596
3512,Toad the Wet Sprocket,9.645938762512406
1208,Gloria Gaynor,9.641884990249812
1350,HÃ©ctor Lavoe,9.633918816456445
2479,Philip Glass,9.628679687105183
1230,Graham Central Station,9.544361854270683
1735,Keith Jarrett,9.532311593599331
3379,The Selecter,9.531782968940677
340,Blackstreet,9.529616816704301
3075,The Association,9.527857898946593
790,Dead Boys,9.523575723942038
2737,Sandie Shaw,9.500114236604409
3597,UFO,9.494041948898001
472,Buffy Sainte-Marie,9.491133223853147
752,Dave Edmunds,9.486376355520038
215,Bachman-Turner Overdrive,9.484647161170482
2701,Roy Harper,9.468987709565917
2493,Placebo,9.462209010508694
2718,SWV,9.461870979330733
1604,John Mayer,9.459016183344115
1040,Fatboy Slim,9.446380921975875
2846,Slint,9.440203078885164
3004,Sylvester,9.40497858094421
2860,Sneaker Pimps,9.4049164660978
1863,Leon Russell,9.404257839211155
950,Eek-A-Mouse,9.393234071924791
3154,The Cult,9.392911083454525
1677,Juan Gabriel,9.390277105788192
1646,Johnny Thunders & the Heartbreakers,9.388961969618164
588,Chick Corea,9.386527478842332
1919,Liza Minnelli,9.38411074028488
3666,Ween,9.383585750960679
799,Death Cab for Cutie,9.371541239264026
824,Derek & the Dominos,9.362280892591338
1822,Lalah Hathaway,9.36224622071848
1687,Julie Andrews,9.357724832430039
1904,Little Anthony & the Imperials,9.35632281903365
1713,Karen Dalton,9.340021203915711
2669,Roger McGuinn,9.33879152322189
2596,Refused,9.32938017543126
1043,Fear,9.327637703331916
3729,Yello,9.320107239536242
1173,George Russell,9.3172003018678
1152,Gene Chandler,9.315332167215054
1526,Jimmy Martin,9.305538208491969
1365,Illinois Jacquet,9.300285714092967
1723,Kathy Mattea,9.287441193999543
1551,Joe Cocker,9.259958402234737
3098,The Bonzo Dog Band,9.25520661200629
1408,Jackie DeShannon,9.248347454737898
3061,The Action,9.247228953024155
645,Cock Sparrer,9.245772329581776
316,Billy Fury,9.241093354561839
3031,Tears for Fears,9.209309930747834
1092,Frankie Knuckles,9.202776841633353
3473,The dB's,9.192169989753321
732,Dan Penn,9.185353980312634
3300,The Monks,9.183489142595096
2695,Roy Ayers,9.183371423690563
825,Derrick Morgan,9.163637336351552
2900,Spinal Tap,9.162986595956774
3348,The Raincoats,9.16284390443394
110,Amos Milburn,9.1468764602864
2250,Nada Surf,9.126093029961483
1372,Indigo Girls,9.102063518097548
1639,Johnny Otis,9.098400073014469
2467,"Peter, Paul and Mary",9.095441197645146
484,BÃ©la Fleck,9.09373068853196
1174,George Shearing,9.093562757091865
2471,Pharrell Williams,9.089232318936595
1237,Grant Lee Buffalo,9.087585962357213
2046,Marilyn Monroe,9.086754823960426
818,Deniece Williams,9.085449152380283
2480,Philly Joe Jones,9.083177503912086
627,Cisco Houston,9.079086176246607
1487,Jerry Garcia,9.075092713233458
3306,The Mountain Goats,9.071235738549484
2482,Phoebe Snow,9.070734650065138
2533,Pulp,9.053121763060004
2686,Rosanne Cash,9.05224133194076
1445,Jane Birkin,9.029945878175738
811,Del McCoury,9.02194865277048
64,Alan Lomax,9.005715083522334
1570,Joe Williams,8.994559185363322
2941,Steve Martin,8.989633136767901
1450,Janis Ian,8.988561176254034
1327,Hot Tuna,8.951728227632257
1279,Harold Budd,8.949806043405683
3462,The White Stripes,8.930574509450988
3630,Vern Gosdin,8.89373418846922
67,Albert Ayler,8.873292379092561
2257,Nancy Wilson,8.860219666187469
3739,Young Marble Giants,8.859622144710082
3726,Yaz,8.856653065162272
2470,Pharoah Sanders,8.811716552035675
1479,Jennifer Lopez,8.794565028895114
318,Billy Idol,8.788687539843703
378,Bobby Bare,8.778776591739412
873,Don McLean,8.77862593594365
2642,Robert Earl Keen,8.76519813820527
1708,KC & the Sunshine Band,8.763928826677358
1429,James Burton,8.753602614090267
3594,U.K. Subs,8.74726290578193
2782,Shalamar,8.72885956959105
2621,Rick Springfield,8.721995382008092
2629,Rihanna,8.717662405388385
2578,Ray Brown,8.714010919634294
329,Billy Strayhorn,8.71338809158114
446,Brook Benton,8.704238989074208
3658,Warren Zevon,8.699959150170379
801,Debbie Gibson,8.698412930468466
1670,JosÃ© Feliciano,8.695123181009999
945,Edgar Winter,8.670687147143092
3114,The Cadillacs,8.66593538497644
1,*NSYNC,8.665905229460082
2994,Swans,8.661130035477969
2421,Paula Abdul,8.657684764790572
1370,Incubus,8.649338048166053
663,Concrete Blonde,8.648758313943036
228,Barbara Mandrell,8.624413538225372
2540,Quicksilver Messenger Service,8.622594836591604
3041,Ten Years After,8.614699916502547
2335,Olivia Newton-John,8.609472830949962
1012,Ethel Merman,8.603751014769825
1356,Ian Hunter,8.603731162621482
1264,Hank Ballard,8.602024887318077
100,Alpha Blondy,8.59767979467765
754,Dave Grusin,8.590209323412644
1376,Inspiral Carpets,8.581530875861658
1441,Jamiroquai,8.565512931525321
3351,The Rascals,8.559991197724969
1096,Frankie Paul,8.552753148583843
2217,Morbid Angel,8.552201962171072
893,Doug Sahm,8.547871903720337
204,Aztec Camera,8.542870994716427
3223,The Gun Club,8.542419680745958
1593,John Hiatt,8.536277737704886
3110,The Buckinghams,8.532896350611088
2823,Sister Sledge,8.527432960890412
2963,Strung Out,8.523100099669174
1338,Hoyt Axton,8.521154400327987
3100,The Boomtown Rats,8.514848075091024
2101,Meat Loaf,8.513069160598143
3377,The Searchers,8.510890606937219
3269,The Lemonheads,8.509942460147192
1688,Julie London,8.50731503735501
1442,Jan & Dean,8.505511016734848
1731,Keely Smith,8.503741806756935
2439,Pentagram,8.492311173526103
2918,Status Quo,8.480286225233181
1288,Harry James,8.471258965009214
1588,John Fogerty,8.471042035856536
1355,Ian Dury,8.468055311704392
2883,Soul Asylum,8.465343252612492
3737,Yoko Ono,8.464668239285855
1153,Gene Clark,8.464416459281198
1490,Jerry Jeff Walker,8.445283871637656
3646,Vision of Disorder,8.44119385174464
1311,Herbie Mann,8.438590220277115
295,Big Joe Williams,8.437690250378779
919,Earl Thomas Conley,8.436430028005907
2255,Nanci Griffith,8.42561566649076
2702,Roy Haynes,8.413483671126
2655,Robin Trower,8.412465810004848
189,At the Gates,8.408270280857241
3149,The Creation,8.401582193180733
1425,James,8.401248162538794
1266,Hank Jones,8.38505105395431
2999,Swell Maps,8.380969586774523
224,Bananarama,8.379401777698625
159,Archie Bell & the Drells,8.37700267816145
87,Alien Sex Fiend,8.35821053272361
453,Bruce Hornsby,8.35568507007771
346,Blind Faith,8.351839917831834
994,Erasure,8.347342844192855
1402,Jack Johnson,8.343928788499877
2455,Pete Townshend,8.340738998481802
1227,Grace Jones,8.339864874755742
1605,John McLaughlin,8.30752020409825
3466,The Winans,8.306752762543743
617,Chuck Mangione,8.299776565486553
347,Blind Melon,8.28774387914884
301,Bikini Kill,8.264708374827379
1157,Gene Simmons,8.251817118832069
1091,Frankie Goes to Hollywood,8.244076920988952
3180,The Dubliners,8.23891087410864
1872,Les McCann,8.235481490335914
297,Big Maybelle,8.230948000573875
3418,The Sweet Inspirations,8.217332143391491
261,Ben Harper,8.213189708891013
2885,Soul II Soul,8.198899983420127
565,Charlie Feathers,8.198002010211596
3530,Tom Tom Club,8.186820395085975
269,Bernadette Peters,8.180270848838203
1756,Kevin Ayers,8.165927557136863
1489,Jerry Goldsmith,8.150160356007351
2185,Miriam Makeba,8.14327545963376
992,Entombed,8.141779668047029
3245,The Jayhawks,8.1412521622315
3643,VinÃ­cius de Moraes,8.105423295848727
2425,Peabo Bryson,8.101587879212511
2676,Ron Carter,8.083457041590796
3252,The Jordanaires,8.070858061884323
681,Cowboy Junkies,8.068389497364935
1568,Joe Tex,8.063055606416158
606,Christian Death,8.053141342614802
2514,Prefab Sprout,8.051838211927604
2110,Melanie,8.04757305787405
3325,The Paragons,8.045469425841365
3489,Thomas Dolby,8.038525552663817
1957,Loudon Wainwright III,8.029174521474722
2613,Richard Pryor,8.025813336752904
2218,Morcheeba,8.021613027807874
368,Bob James,8.009791061516939
688,Crash Test Dummies,8.007220109011064
3490,Thompson Twins,8.005686754187964
1701,Junior Wells,8.00462363759065
303,Bill Cosby,8.00437436955888
322,Billy Lee Riley,8.000220490396828
3232,The Housemartins,7.976832786620509
2788,Sheena Easton,7.971072024333528
2263,Natalie Imbruglia,7.965622960019752
2806,Shuggie Otis,7.952217773942275
2417,Paul Westerberg,7.9296152594709834
3231,The House of Love,7.894192825955261
1110,Freddy Fender,7.87830751816371
2935,Steve Goodman,7.876767634033833
3448,The Ventures,7.8690120654789055
1511,Jim Croce,7.840041228771643
3257,The Killers,7.834154472945058
1177,George Winston,7.831662908489448
2760,Screeching Weasel,7.811944165652102
89,Alkaline Trio,7.808512174376844
1875,Less Than Jake,7.7976467344079765
2350,"Oscar Brown, Jr.",7.7937116079757764
1818,Lagwagon,7.79307750749434
3461,The Whispers,7.782001288973818
239,Basement Jaxx,7.7606207928913715
2976,Sum 41,7.757023458490639
493,Cal Tjader,7.749388235911807
2211,Montell Jordan,7.747283684947215
724,Dag Nasty,7.736007881411876
2267,Nazareth,7.7255732917044035
3541,Tommy Roe,7.721352549899114
3428,The Toasters,7.718632581094645
325,Billy Paul,7.714195685973237
1101,FranÃ§oise Hardy,7.709309097717077
3170,The Dictators,7.707931894139992
193,Atomic Kitten,7.699323519894059
1332,Howard Jones,7.697923693209584
3286,The Mavericks,7.694135797043305
352,Blossom Dearie,7.6914664397439365
730,Dan Fogelberg,7.6896113483133055
2092,Maxine Sullivan,7.689221081903503
3650,W.A.S.P.,7.679263435293643
3558,Toto,7.678178538652942
1618,Johnnie Taylor,7.674877780101596
2243,My Chemical Romance,7.666906057067299
1125,G. Love & Special Sauce,7.663052446855231
130,Angelic Upstarts,7.658599310202032
3089,The Black Crowes,7.6415502803499304
1898,Liquid Liquid,7.630857367715974
3312,The New Christy Minstrels,7.626676202077957
921,Eartha Kitt,7.624069601648761
419,Boz Scaggs,7.621444277620832
628,Cissy Houston,7.617875897315159
3496,Tiffany,7.6160341854411735
868,Don Cherry,7.6113506106180955
3023,Tammi Terrell,7.608115225728634
2137,Michael Franks,7.593251271088024
2673,Roky Erickson,7.5932049404073405
1216,Golden Earring,7.590756158511915
2966,StÃ©phane Grappelli,7.580214389256074
1281,Harold Melvin,7.576568867612025
814,Delbert McClinton,7.570632922504845
16,A Flock of Seagulls,7.565804050067198
2133,Michael Bolton,7.5576650407880965
3035,Teddy Riley,7.556875255941704
1959,Louis Prima,7.556764470044339
2269,Ned's Atomic Dustbin,7.550185240449815
1709,KMFDM,7.547433659035087
3414,The Sugarcubes,7.541157181533492
1771,King Missile,7.539730062135544
3596,UB40,7.539258309190293
2472,Phil Collins,7.537110623618266
468,Budgie,7.533818400535945
1116,Front 242,7.520465255450604
3662,Wayne Shorter,7.517230870764324
2847,Slipknot,7.513560321684655
2921,Steeleye Span,7.513078561974456
3309,The Music Machine,7.510452160503527
408,Booker T. Jones,7.506043511101181
37,Adam Ant,7.4911665945298935
2073,Mary Chapin Carpenter,7.48437535043529
3329,The Penguins,7.483561806780445
112,Amy Winehouse,7.463490058167732
2015,Malvina Reynolds,7.450495931109355
1287,"Harry Connick, Jr.",7.445818462281388
1950,Los Tigres del Norte,7.442630232844985
1995,MFSB,7.442532303552919
3062,The Adverts,7.441431981572709
633,Clark Terry,7.43656921168337
15,A Certain Ratio,7.411955041380814
932,Eddie Floyd,7.409631984814834
1712,Kansas,7.40555947919265
1910,Little Milton,7.387783876666602
802,Debbie Harry,7.387138566951918
2018,Mandy Moore,7.3830220624977665
2648,Robert Palmer,7.382610479263528
3519,Todd Terry,7.37908688277377
265,Benny Golson,7.376845652689332
1278,Harold Arlen,7.375854425372608
3520,Tom Jones,7.372482504005773
154,Anvil,7.364929961128532
1645,Johnny Thunders,7.360688666236666
1862,Leo Sayer,7.359358085443383
769,David Essex,7.356172222277537
2254,Nana Mouskouri,7.337690741576826
1535,Jimmy Witherspoon,7.328913796513551
492,Cake,7.321542334087378
2914,Stanley Clarke,7.312565870033989
1921,Lloyd Price,7.311699299630625
1231,Graham Nash,7.31156076230689
1302,Helen Ward,7.304395175490028
2685,Rory Gallagher,7.275372223072412
2402,Paul Anka,7.270504011087386
2681,Ronnie Lane,7.267118614704467
2674,Rollins Band,7.260776131117569
2731,Sam the Sham & the Pharaohs,7.257972415774698
3131,The Church,7.248022900143754
2884,Soul Coughing,7.242094728921834
3494,Throwing Muses,7.215568613284941
1102,Fred Hammond,7.212043342915287
171,Art Garfunkel,7.207259796174236
1564,Joe Satriani,7.1977522528922915
32,Accept,7.195522789128817
1967,Luciano Pavarotti,7.1841594188908156
2012,Magic Sam,7.177644823671512
1265,Hank Crawford,7.175020503343268
2440,Pentangle,7.144260990913528
1472,Jeff Lynne,7.135004603765164
1432,James Cotton,7.133704665752729
2308,Nina Hagen,7.114000671578959
1567,Joe Strummer,7.098254472820697
766,David Byrne,7.097174211365517
3709,Woody Herman,7.096523162366912
3327,The Pastels,7.08374714497822
913,ESG,7.078809119141862
300,Big Youth,7.054185034276213
3208,The Free Design,7.046975466862808
589,Chico Buarque,7.0372510910329495
3194,The Feelies,7.03622367722359
1934,Lord Kitchener,7.011835313257624
3540,Tommy Makem,6.995991845118928
749,Dave Bartholomew,6.995161658819108
1833,Larry Norman,6.992454396351169
1585,John Denver,6.978961282332023
1220,Gong,6.970468874623061
3367,The Roches,6.966696236945672
1873,Lesley Gore,6.95657867514838
1853,Lee Wiley,6.950144886384693
1286,Harry Chapin,6.947568148123941
1563,Joe Sample,6.942456258733738
475,Bukka White,6.925964901934896
3677,Whitesnake,6.925161342452862
664,Conflict,6.9211208082760916
2224,Mother Maybelle Carter,6.878129873059726
1011,Esther Phillips,6.875957090519453
2991,Suzi Quatro,6.874065749616141
1221,Good Charlotte,6.869413112340323
90,All,6.862839121853168
254,Beenie Man,6.842427895543783
1331,Howard Hewett,6.834310339695373
2403,Paul Bley,6.8199586915179555
3052,Tevin Campbell,6.817283067000545
1607,John Michael Montgomery,6.816677105311228
2600,Renaissance,6.812066912784972
1151,Gene Ammons,6.800560997369216
4,112,6.794460646216799
418,Boyzone,6.793520862493762
1282,Harold Melvin & the Blue Notes,6.782083744192671
2508,Popol Vuh,6.773205734653469
614,Chubby Checker,6.772556755720928
3296,The Modern Jazz Quartet,6.770482654759047
1851,Lee Morgan,6.761039299194685
3391,The Smithereens,6.75965742138681
1903,Lita Ford,6.753574931678774
1727,Kay Starr,6.746886065960656
3126,The Chi-Lites,6.745708531931072
1129,Gal Costa,6.73970038687461
197,Augustus Pablo,6.7245533617320525
3560,Tower of Power,6.720873853781202
522,Carlos Vives,6.720635771844135
339,Black Uhuru,6.719599491437084
3598,UNKLE,6.715970659790726
2401,Patty Smyth,6.713923825164078
1537,Jo Dee Messina,6.71250894741717
1006,Eros Ramazzotti,6.711557023526392
1196,Ginuwine,6.705549337576051
665,Connie Francis,6.701838111267497
917,Earl King,6.697865524796813
3140,The Congos,6.69383485325384
2984,Supergrass,6.693820985405955
2571,Rare Earth,6.681859705888546
1590,John Frusciante,6.674431906784645
3424,The The,6.665812583956602
2020,Manfred Mann,6.662619908539709
2891,Spandau Ballet,6.658107045882749
2204,Molly Hatchet,6.656788793224952
2906,Spyro Gyra,6.655094441756639
1864,Leon Ware,6.651984217898189
2837,Sleater-Kinney,6.64574573638036
3533,Tom ZÃ©,6.640019807195246
3689,Willie ColÃ³n,6.639984203666504
2033,Marcia Griffiths,6.637768678031058
2290,New Riders of the Purple Sage,6.637147318015039
888,Doris Troy,6.632533728922296
1757,Kevin Coyne,6.6261267905339984
870,Don Gibson,6.625205902982804
717,D.O.A.,6.61645654531053
2763,Seal,6.614007273467078
647,Cocoa Tea,6.609229533008774
3262,The Knack,6.601515655492905
219,Bad Manners,6.597848355351079
1569,Joe Walsh,6.595774835664425
1038,Fastball,6.5926291782748025
1328,Hot Water Music,6.591935995054246
1855,Leif Garrett,6.591076840671438
782,David Sanborn,6.588088895008961
2577,Ray Barretto,6.587816564332032
1035,Falco,6.587306079416531
813,Delaney & Bonnie,6.580449240555968
1857,Lennie Tristano,6.57919632401623
2060,Marshall Crenshaw,6.577947321468238
3042,Tennessee Ernie Ford,6.565990400086379
2022,Manic Street Preachers,6.564518150802453
293,Big Brother & the Holding Company,6.563507741947708
3115,The Call,6.562864575086782
2510,Porter Wagoner,6.562723592795626
1323,Hot Chocolate,6.555621195448225
2173,Milt Jackson,6.55450371498109
3699,Wings,6.550643317481068
3272,The Lightning Seeds,6.5479027554232125
1243,Greg Brown,6.539276278186257
1848,Lee Greenwood,6.535408971484274
2093,Maxwell,6.5322259011877595
473,Built to Spill,6.528010245284592
144,Annihilator,6.519123771402188
2736,Sandi Patty,6.5159453577593975
1947,Los Lobos,6.505135396649784
413,Bow Wow Wow,6.4988102246574915
3546,Tony Joe White,6.496840249290546
